id,name,street,street2,zipcode,city,state,county,country,latitude,longitude,type,description,url,phone,email,archived,status,activityCnt,activityName,role,contactNames,contactEmails,sectionCnt,courses,unitCnt,unitNames,externalId,portal_name,programs
c312bded-6dce-409c-56f1-89f65fcddd7f,Steel City Academy,2650 W 35th Avenue,,46408,Gary,IN,Lake,US,41.55688,-87.369617,education: k-12,,http://www.steelcityacademy.org/,(219) 750-1010,,False,approved,2,"['Business Pathway', 'Criminal Justice Pathway']","{""Provide access to target populations""},{""Provide access to target populations""}","[' ', ' ']","['', '']",0,,1,"['Office of Admissions', 'Office of Admissions']",1113,Northwest,Pathways
a020d482-3354-4928-76c7-ca15471f0ad1,Thea Bowman Leadership Academy,975 W 6th Ave,,46402,Gary,IN,Lake,US,41.599336,-87.349284,education: k-12,,http://www.theabowmanleadershipacademy.org,(219) 883-4826,,False,approved,2,"['Business Pathway', 'Criminal Justice Pathway']","{""Provide access to target populations""},{""Provide access to target populations""}","[' ', ' ']","['', '']",0,,1,"['Office of Admissions', 'Office of Admissions']",4022,Northwest,Pathways
